PLOT ;Ano;Campo;Local;Genotipos-BGM-;Genotipos;Bloco;PRC;PTR;"Peso da parte aerea			|CO_334:0000016";IC;"Altura de planta			|CO_334:0000018";"Altura de planta sem folha			|CO_334:0000125";NMa ;DMC (specific gravimetry);HCN (Lab);PROD-AMD;"Porte de planta			|CO_334:0000099";PRNC;Vigor;"Retencao foliar			|CO_334:0000048";"Numero de raiz			|CO_334:0000011";Peso raiz ;Teor de amido Corrigido;DMC Forno;"HCN-1			|CO_334:0000091";"HCN-2			|CO_334:0000091";"HCN-3			|CO_334:0000091";"HCN-4			|CO_334:0000092";"HCN-5			|CO_334:0000093";"HCN-6			|CO_334:0000094";"HCN-7			|CO_334:0000095";"HCN-8			|CO_334:0000096";"HCN-9			|CO_334:0000097"
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0807;BGM-0807;2;-;22.94;30.32;43.07;2.03;-;-;35.01;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0830-TB;BGM-0830-TB;2;-;14;10.42;57.34;1.9;-;-;29.45;-;-;4;-;-;-;-;-;-;-;5;4;4;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0846;BGM-0846;2;-;8.91;19.44;31.43;1.87;-;-;33.85;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0870;BGM-0870;2;-;29.36;30.32;49.19;2.4;-;-;31.34;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0873;BGM-0873;2;-;7.78;42.13;15.58;2.07;-;-;27.92;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0918;BGM-0918;2;-;19.06;7.18;72.64;2.9;-;-;32.97;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0922;BGM-0922;2;-;5.83;5.9;49.7;1.7;-;-;27.61;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0941;BGM-0941;2;-;6.03;9.95;37.72;1.8;-;-;29.18;-;-;3;-;-;-;-;-;-;-;7;7;7;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0942;BGM-0942;2;-;6.32;9.49;39.97;1.67;-;-;31.74;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0944;BGM-0944;3;-;19.06;40.28;32.12;2.83;-;-;34.4;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0947;BGM-0947;3;-;15.85;64.81;19.65;2.4;-;-;34.03;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0966;BGM-0966;3;-;6.81;7.41;47.88;1.67;-;-;35.38;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0967;BGM-0967;3;-;26.74;24.55;52.13;2.6;-;-;34.02;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-0976;BGM-0976;3;-;10.89;7.87;58.05;1.8;-;-;37.3;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1015;BGM-1015;3;-;26.01;17.5;59.78;2.05;-;-;30.65;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1034;BGM-1034;3;-;39.13;40.83;48.94;1.7;-;-;34.25;-;-;4;-;-;-;-;-;-;-;3;4;3;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1236;BGM-1236;3;-;8.56;21.53;28.44;2.33;-;-;30.88;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1251-RM;BGM-1251-RM;3;-;5.15;12.96;28.44;2.03;-;-;36.33;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1259;BGM-1259;3;-;15.56;36.81;29.71;2.32;-;-;30.21;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1261;BGM-1261;4;-;6.08;10.19;37.37;1.08;-;-;35.86;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1285;BGM-1285;3;-;12.35;8.1;60.38;2.37;-;-;33.74;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1294;BGM-1294;3;-;4.67;9.26;33.51;2.1;-;-;30.61;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1305;BGM-1305;3;-;5.64;27.31;17.11;2.63;-;-;34.32;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1371;BGM-1371;3;-;18.08;45.37;28.5;2.77;-;-;34.73;-;-;2;-;-;-;-;-;-;-;2;3;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1403;BGM-1403;3;-;18.76;31.71;37.17;2.7;-;-;32.34;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1415;BGM-1415;3;-;12.64;23.38;35.09;2.9;-;-;31.4;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1428;BGM-1428;4;-;28.19;33.06;46.03;1.7;-;-;36.16;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1442;BGM-1442;3;-;8.85;6.48;57.72;1.97;-;-;35.27;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1452;BGM-1452;3;-;9.04;8.45;51.69;1.73;-;-;33.48;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1456;BGM-1456;3;-;30.72;51.16;37.52;2.67;-;-;32.13;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1485;BGM-1485;3;-;9.97;10.94;47.67;0.95;-;-;32.47;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1491;BGM-1491;3;-;12.44;53.24;18.95;2.37;-;-;32.46;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1515;BGM-1515;3;-;22.56;48.96;31.54;2.4;-;-;29.6;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1521;BGM-1521;3;-;9.07;22.04;29.17;1.7;-;-;29.79;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1549;BGM-1549;3;-;18.72;9.95;65.28;1.6;-;-;34.55;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1584;BGM-1584;1;-;7.29;7.99;47.73;1.6;-;-;32.06;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1605;BGM-1605;3;-;11.18;10.37;51.88;1.6;-;-;34.48;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1610;BGM-1610;3;-;12.25;30.79;28.46;2.27;-;-;32.9;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1691;BGM-1691;3;-;15.94;26.62;37.46;2.2;-;-;32.61;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1738;BGM-1738;3;-;7.94;7.62;51.04;1.77;-;-;34.26;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1770;BGM-1770;3;-;10.45;11.34;47.96;1.87;-;-;35.03;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1810;BGM-1810;4;-;8.36;6.13;57.68;1.93;-;-;31.82;-;-;4;-;-;-;-;-;-;-;2;2;2;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-1816;BGM-1816;4;-;13.61;12.27;52.59;2.03;-;-;34.26;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2052;BGM-2052;4;-;12.54;12.5;50.08;1.67;-;-;33.49;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2053;BGM-2053;4;-;11.83;10.69;52.52;1.63;-;-;31.23;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2064;BGM-2064;4;-;5.83;5.56;51.22;1.28;-;-;29.74;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2064;BGM-2064;4;-;15.07;6.25;70.68;1.47;-;-;31.9;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2072;BGM-2072;4;-;12.74;18.98;40.15;2.37;-;-;35.51;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2079;BGM-2079;4;-;20.9;19.21;52.11;2.1;-;-;34.36;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2157;BGM-2157;4;-;7.29;24.07;23.25;1.85;-;-;35.62;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2187;BGM-2187;4;-;6.42;11.57;35.67;2.07;-;-;37.27;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2236;BGM-2236;4;-;18.47;54.4;25.35;2.6;-;-;30.96;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Caipira;BRS Caipira;1;-;23.82;43.52;35.37;2.49;-;-;35.28;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Caipira;BRS Caipira;2;-;30.24;43.98;40.74;2.57;-;-;35.85;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Caipira;BRS Caipira;3;-;20.81;42.13;33.06;2.33;-;-;33.98;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Caipira;BRS Caipira;4;-;20.42;44.44;31.48;2.57;-;-;35.71;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Dourada;BRS Dourada;1;-;20.42;42.13;32.64;2.37;-;-;29.61;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Dourada;BRS Dourada;2;-;17.4;34.72;33.39;2.47;-;-;29.66;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Dourada;BRS Dourada;3;-;23.53;38.19;38.12;2.43;-;-;28.79;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Dourada;BRS Dourada;4;-;17.99;35.65;33.53;2.33;-;-;31.25;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Formosa;BRS Formosa;1;-;26.25;21.41;55.08;2.17;-;-;32.6;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Formosa;BRS Formosa;2;-;27.61;32.87;45.65;2.17;-;-;32.3;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Formosa;BRS Formosa;3;-;20.71;28.7;41.91;2.27;-;-;33.89;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Formosa;BRS Formosa;4;-;33.35;29.86;52.76;2.27;-;-;31.56;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Gema de Ovo;BRS Gema de Ovo;1;-;14.75;28.52;34.08;2.2;-;-;33.75;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Gema de Ovo;BRS Gema de Ovo;2;-;17.5;30.63;36.36;2.33;-;-;33.66;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Gema de Ovo;BRS Gema de Ovo;3;-;16.14;34.26;32.02;2.5;-;-;33.09;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Gema de Ovo;BRS Gema de Ovo;4;-;14.39;31.71;31.21;2.35;-;-;34.23;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Kiriris;BRS Kiriris;1;-;15.94;13.89;53.45;1.93;-;-;30.65;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Kiriris;BRS Kiriris;2;-;15.36;14.81;50.91;1.97;-;-;32.22;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Kiriris;BRS Kiriris;3;-;13.32;11.81;53.01;2.2;-;-;32.64;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Kiriris;BRS Kiriris;4;-;13.22;11.34;53.83;1.9;-;-;33.44;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Novo Horizonte;BRS Novo Horizonte;1;-;31.11;45.14;40.8;2.53;-;-;37.39;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Novo Horizonte;BRS Novo Horizonte;2;-;31.89;45.37;41.28;2.73;-;-;36.44;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Novo Horizonte;BRS Novo Horizonte;3;-;28.68;41.2;41.04;2.53;-;-;38.13;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Novo Horizonte;BRS Novo Horizonte;4;-;31.11;41.9;42.61;2.9;-;-;37.58;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Poti Branca;BRS Poti Branca;1;-;22.6;42.36;34.79;2.77;-;-;31.06;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Poti Branca;BRS Poti Branca;2;-;24.89;55.09;31.12;3.03;-;-;31.1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Poti Branca;BRS Poti Branca;3;-;20.61;48.61;29.78;2.97;-;-;30.2;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Poti Branca;BRS Poti Branca;4;-;27.22;37.27;42.21;2.87;-;-;30.49;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Tapioqueira;BRS Tapioqueira;1;-;32.86;40.74;44.65;2.57;-;-;33.71;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Tapioqueira;BRS Tapioqueira;2;-;22.94;44.91;33.82;2.4;-;-;34.43;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Tapioqueira;BRS Tapioqueira;3;-;30.72;48.84;38.61;2.43;-;-;35.89;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BRS Tapioqueira;BRS Tapioqueira;4;-;27.22;44.21;38.11;2.67;-;-;35.05;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);Cacau;Cacau;4;-;31.96;22.45;58.74;1.87;-;-;35.9;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2151;Cigana Preta;1;-;17.31;30.32;36.33;2.3;-;-;33.19;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2151;Cigana Preta;2;-;16.43;25.46;39.22;2.5;-;-;33.75;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2151;Cigana Preta;3;-;21.78;31.94;40.54;2.3;-;-;34.55;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2151;Cigana Preta;4;-;28.19;31.13;47.52;2.3;-;-;35.09;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);Conquista-1;Conquista-1;4;-;17.5;21.18;45.24;2.43;-;-;34.23;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2339;Correntao;4;-;35.88;61.57;36.81;2.95;-;-;34.19;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-03=PIRARUCU;CPAFRO-03=PIRARUCU;4;-;7.88;7.99;49.65;2;-;-;33.09;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-04=Amarelona;CPAFRO-04=Amarelona;1;-;47.44;53.47;47.01;2.6;-;-;36.45;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-05=Entala Gato;CPAFRO-05=Entala Gato;4;-;22.07;5.56;79.89;2.18;-;-;31.96;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-07=Retori;CPAFRO-07=Retori;1;-;43.26;41.81;50.86;2.9;-;-;33.88;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-08=ROXINHA;CPAFRO-08=ROXINHA;1;-;11.57;14.81;43.85;2.07;-;-;31.81;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-09=PaO DO ACRE;CPAFRO-09=PaO DO ACRE;4;-;12.96;26.9;32.52;2.33;-;-;29.7;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-13=ARAÇA;CPAFRO-13=ARAÇA;1;-;42.19;35.19;54.53;2.03;-;-;32.28;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-15=IM 924;CPAFRO-15=IM 924;1;-;33.64;30.9;52.12;2.33;-;-;30.53;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-18=IM 946;CPAFRO-18=IM 946;1;-;22.07;39.7;35.73;2.12;-;-;32.34;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-21=IM 1046;CPAFRO-21=IM 1046;1;-;10.21;8.8;53.71;2.13;-;-;33.08;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-24=IM 1427;CPAFRO-24=IM 1427;4;-;10.01;8.91;52.91;1.6;-;-;33.79;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-27=XINGU;CPAFRO-27=XINGU;4;-;18.18;18.75;49.23;2.13;-;-;35.35;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-28=PARATI;CPAFRO-28=PARATI;4;-;7.97;5.79;57.94;1.73;-;-;35.4;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-35=BRS Colonial;CPAFRO-35=BRS Colonial;1;-;47.06;25.93;64.48;2.07;-;-;27.88;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-35=BRS Colonial;CPAFRO-35=BRS Colonial;2;-;15.56;7.87;66.4;1.63;-;-;32.77;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);CPAFRO-40=EAB 451;CPAFRO-40=EAB 451;1;-;11.86;10.42;53.24;2.03;-;-;34.02;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2097;Eucalipto;1;-;26.13;28.7;47.65;2.47;-;-;33.05;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2097;Eucalipto;2;-;25.67;34.72;42.5;2.83;-;-;33.06;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2097;Eucalipto;3;-;23.53;27.78;45.86;2.47;-;-;32.86;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2097;Eucalipto;4;-;22.94;33.56;40.6;2.53;-;-;34.23;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2342;GCP-09;4;-;12.06;14.35;45.65;2.23;-;-;36.61;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2343;GCP-128;4;-;21.19;13.77;60.61;2.17;-;-;34.94;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2344;GCP-190;4;-;19.44;12.5;60.87;2.17;-;-;35.81;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2346;GCP-43;4;-;13.61;21.18;39.12;2.18;-;-;35.15;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2347;GCP-46;4;-;8.46;12.38;40.58;2.38;-;-;39.6;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);BGM-2348;GCP-95;4;-;21.78;21.3;50.56;2.3;-;-;35.93;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);Inajazinha;Inajazinha;4;-;7.45;10.37;41.82;1.23;-;-;39.64;-;-;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);Jacona;Jacona;1;-;14.91;20.09;42.59;2.27;-;-;34.37;-;-;3;-;-;-;-;-;-;-;8;8;8;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);ROXONA;ROXONA;4;-;7.97;15.97;33.29;2.53;-;-;32.28;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
-;2019;BAG-Rec2;UFRB (Cruz das Almas);RR0065;RR0065;4;-;13.61;33.8;28.71;2.53;-;-;33.13;-;-;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
